lon(deg),lat(deg),alt(m) 'select st_asgeojson(shape) from adasline'
113.213633098055,23.0068503791484,-2.609903
113.213644272615,23.0068465006384,-2.631001
113.213655372585,23.0068426480184,-2.651959
113.213666323395,23.0068388471684,-2.672635
113.213677050465,23.0068351239684,-2.692888
113.213687227223,23.0068311623108,-2.712579
113.213697283073,23.0068276720808,-2.731565
113.213706891443,23.0068243371608,-2.749706
113.213715977753,23.0068211834408,-2.766862
113.213724467433,23.0068182368108,-2.782891
113.213732285883,23.0068155231408,-2.797653
113.213758914373,23.0068050794608,-2.855664
113.21378544577,23.0067942092935,-2.909431
113.21381270503,23.0067835182035,-2.948893
113.21383016706,23.0067766695935,-2.967153
113.2138566715,23.0067658618435,-2.994807
113.21388321549,23.0067551364935,-2.977574
113.21390979651,23.0067444852735,-2.957592
113.21393644049,23.0067339694235,-2.969076
113.21396308454,23.0067234445635,-2.981269
113.21398980263,23.0067130744135,-2.999981
113.21401659877,23.0067028283035,-3.021606
113.21403448336,23.0066960674735,-3.034108
113.21405238572,23.0066893664035,-3.04481
113.21407032103,23.0066827382335,-3.057325
113.21408832652,23.0066762732235,-3.073156
113.21410641214,23.0066700015835,-3.087477
113.2141246223,23.0066640585435,-3.10008
113.21414282935,23.0066580882435,-3.11277
113.214161430722,23.0066512175618,-3.144848
113.214179678612,23.0066455070618,-3.155051
113.214198056552,23.0066399672718,-3.163134
113.214216497282,23.0066346541318,-3.171204
113.214235005362,23.0066296008418,-3.178026
113.214253525692,23.0066246499518,-3.184258
113.214272151922,23.0066200845618,-3.188215
113.214283322602,23.0066175121118,-3.188323
113.214292715412,23.0066154550418,-3.189679
113.214302144682,23.0066135417418,-3.19355
113.214311591242,23.0066117054818,-3.198531
113.214321054472,23.0066099488918,-3.202297
113.214330537742,23.0066082763518,-3.204807
113.214340023922,23.0066066325118,-3.206981
113.214349529272,23.0066050832218,-3.209034
113.214359053532,23.0066036381418,-3.211317
113.214368601502,23.0066023189318,-3.214023
113.214378168482,23.0066011502518,-3.216562
113.214387725272,23.0065999015518,-3.209682
113.214397288812,23.0065986992418,-3.211189
113.214406867682,23.0065976239018,-3.216919
113.214416456302,23.0065966945718,-3.222358
113.214426050792,23.0065958900318,-3.228218
113.214435649932,23.0065952030018,-3.234816
113.214445256562,23.0065946269718,-3.242385
113.214454667564,23.0065938166733,-3.248605
113.214464275874,23.0065933174133,-3.254399
113.214473902464,23.0065929504733,-3.259605
113.214483534444,23.0065926426633,-3.264718
113.214493192464,23.0065924332733,-3.272648
113.214502841844,23.0065923295333,-3.280672
113.214512498064,23.0065923320833,-3.286328
113.214522152184,23.0065924456033,-3.294828
113.214531683385,23.0065925069586,-3.302753
113.214541328615,23.0065928453786,-3.308529
113.214550964965,23.0065933020086,-3.314578
113.214560600565,23.0065938744886,-3.320607
113.214570217915,23.0065945782886,-3.325705
113.214579806465,23.0065954047186,-3.331295
113.214589389135,23.0065962572386,-3.335618
113.214598980105,23.0065971298986,-3.339542
113.214608563465,23.0065980042986,-3.342173
113.214618132055,23.0065989897586,-3.344157
113.214627677545,23.0066000694986,-3.347635
113.214637142966,23.0066011560125,-3.350685
113.214646653106,23.0066023882925,-3.356994
113.214656154866,23.0066036850625,-3.363903
113.214665646646,23.0066050450725,-3.372233
113.214675127216,23.0066064621425,-3.38111
113.214684598836,23.0066079363925,-3.3955
113.214694095836,23.0066094677825,-3.409581
113.214703458271,23.0066109214238,-3.422269
113.214712938551,23.0066125629638,-3.434734
113.214722377971,23.0066143452838,-3.446868
113.214731808641,23.0066162110238,-3.458881
113.214741218901,23.0066181555938,-3.487807
113.214750611481,23.0066201841538,-3.485798
113.214760001141,23.0066222276138,-3.49366
113.214769390431,23.0066242804738,-3.503395
113.214778775061,23.0066263408038,-3.513966
113.214788157991,23.0066284072938,-3.524886
113.214797545231,23.0066304467438,-3.537041
113.214806925271,23.0066325094338,-3.549192
113.214816291541,23.0066346136538,-3.560636
113.214825644791,23.0066367519238,-3.571829
113.214834982651,23.0066389165938,-3.582344
113.214844338681,23.0066411109538,-3.593268
113.214872387951,23.0066478030438,-3.668704
113.214900121294,23.0066542338066,-3.699156
113.214928268204,23.0066611040266,-3.728966
113.214956444364,23.0066684164866,-3.752365
113.214984622724,23.0066756387466,-3.768205
113.215012649954,23.0066827121066,-3.780458
113.215040446284,23.0066892608666,-3.783593
113.215068316974,23.0066954629966,-3.787859
113.215095847784,23.0067012537266,-3.792954
113.215122657839,23.0067064445057,-3.799756
113.215132092949,23.0067082183257,-3.801516
113.215140785019,23.0067098220557,-3.803198
113.215150230269,23.0067114904357,-3.805698
113.215158821279,23.0067129533757,-3.808189
113.215181983079,23.0067166303857,-3.784659
113.215191210239,23.0067180852257,-3.817618
113.215200606239,23.0067194645257,-3.816602
113.215210969669,23.0067208999057,-3.82165
113.215220305359,23.0067220184957,-3.82437
113.215230954739,23.0067231308357,-3.829035
113.215239898599,23.0067239537757,-3.832537
113.215250151969,23.0067247753757,-3.837571
113.215259319499,23.0067254122757,-3.842542
113.215269531709,23.0067260158057,-3.845081
113.215278819779,23.0067264792057,-3.850458
113.215288998719,23.0067268911057,-3.855394
113.215297821799,23.0067271719657,-3.861243
113.215307985159,23.0067274043557,-3.868101
113.215317412319,23.0067275398357,-3.872726
113.215327127191,23.0067271713003,-3.879654
113.215336225401,23.0067271435703,-3.882424
113.215346347101,23.0067270190503,-3.884278
113.215355443941,23.0067268256103,-3.885888
113.215365554141,23.0067265145803,-3.88723
113.215374462611,23.0067261554003,-3.887703
113.215384562411,23.0067256573603,-3.886777
113.215394206511,23.0067250894203,-3.884983
113.215404259061,23.0067243427203,-3.883856
113.215413428511,23.0067235720403,-3.882821
113.215423423771,23.0067224997503,-3.881874
113.215432642961,23.0067213463103,-3.88129
113.215442553111,23.0067199533803,-3.88086
113.215451676091,23.0067185494303,-3.881307
113.215461501721,23.0067169162303,-3.882126
113.215470600591,23.0067153018303,-3.881253
113.215480465011,23.0067134412103,-3.878795
113.215489796011,23.0067115800803,-3.878759
113.215499253971,23.0067095798103,-3.88133
113.215508417661,23.0067075345403,-3.883013
113.215517839631,23.0067053018703,-3.869694
113.215527110021,23.0067030359703,-3.874576
113.215536412271,23.0067006441803,-3.87555
113.215545682891,23.0066981489103,-3.866133
113.215554924181,23.0066955594403,-3.864511
113.215564140111,23.0066928954603,-3.862205
113.215573328731,23.0066901508303,-3.857422
113.215582482561,23.0066873138703,-3.856652
113.215591602511,23.0066843842503,-3.855004
113.215600685011,23.0066813635603,-3.853039
113.215609730311,23.0066782491603,-3.850675
113.215618740061,23.0066750536003,-3.848237
113.215627711201,23.0066717665703,-3.846528
113.215636239126,23.0066679317154,-3.845814
113.215645060086,23.0066643036154,-3.846096
113.215653776583,23.0066604714043,-3.84558
113.215662476893,23.0066566028943,-3.843929
113.215671116203,23.0066526209943,-3.840992
113.215679684053,23.0066485082643,-3.836629
113.215688191273,23.0066442902443,-3.830555
113.215696640083,23.0066399693243,-3.82325
113.215705035583,23.0066355598943,-3.816296
113.215713340043,23.0066310033243,-3.810831
113.215721562773,23.0066263193743,-3.806951
113.215729824553,23.0066216947343,-3.803377
113.215738049263,23.0066170155243,-3.799917
113.215746199493,23.0066122108243,-3.797042
113.215754314453,23.0066073620543,-3.794064
113.215762407043,23.0066024793543,-3.790487
113.215770388563,23.0065974352943,-3.787843
113.215779652493,23.0065913936143,-3.781124
113.215787432093,23.0065860646543,-3.792232
113.215795109823,23.0065806575743,-3.79361
113.215802712103,23.0065751538343,-3.789968
113.215810150122,23.0065694317542,-3.786335
113.215817879752,23.0065636169742,-3.782436
113.215825018452,23.0065581446142,-3.780012
113.215832341872,23.0065524422842,-3.777059
113.215839678262,23.0065466286942,-3.773906
113.215846965572,23.0065407617242,-3.770281
113.215854092652,23.0065347337942,-3.767075
113.215861415792,23.0065285122542,-3.744622
113.215868806262,23.0065221837142,-3.736168
113.215874946212,23.0065168826742,-3.732303
113.215881976762,23.0065107577742,-3.728492
113.215888971452,23.0065045997242,-3.724224
113.215895927122,23.0064983956042,-3.718298
113.215903036844,23.0064917605389,-3.713751
113.215910073985,23.0064851048689,-3.70981
113.215916015245,23.0064793765789,-3.708119
113.215922706914,23.0064729338389,-3.707267
113.215929276065,23.0064663839989,-3.708803
113.215935851404,23.0064598378289,-3.711867
113.215942621304,23.0064529715889,-3.711613
113.215949023504,23.0064463284589,-3.713103
113.215955358765,23.0064395843389,-3.71656
113.215961690674,23.0064328374189,-3.71911
113.215967987204,23.0064260646389,-3.723499
113.215974157975,23.0064191901589,-3.72755
113.215980203185,23.0064122205389,-3.734075
113.215986236084,23.0064052415889,-3.736913
113.215992194924,23.0063982082389,-3.741673
113.215999081435,23.0063898731789,-3.744255
113.216004924245,23.0063827763089,-3.744576
113.216010638095,23.0063755884489,-3.745309
113.216016273444,23.0063683463489,-3.745415
113.216021854915,23.0063610681989,-3.745547
113.216027404044,23.0063537679989,-3.748325
113.216032948454,23.0063464650389,-3.751007
113.216038414645,23.0063391104789,-3.751378
113.216043834904,23.0063317265189,-3.753122
113.216049262214,23.0063243469789,-3.751642
113.216054598285,23.0063169096089,-3.751609
113.216059900334,23.0063094508189,-3.75215
113.21606482553,23.006301504161,-3.754108
113.21607004633,23.006293995871,-3.755376
113.21607523014,23.006286464761,-3.75563
113.21608040109,23.006278926511,-3.758553
113.21608550393,23.006271347051,-3.756133
113.21609059216,23.006263755431,-3.755884
113.21609566353,23.006256157081,-3.755633
113.21610575963,23.006240932881,-3.752492
113.21611564105,23.006225582231,-3.746034
113.2161253791,23.006210153841,-3.737735
113.21613479166,23.006194561051,-3.72667
113.21614399616,23.006178868731,-3.718159
113.21615302659,23.006163088371,-3.709324
113.21616186719,23.006147212191,-3.701518
113.21617058834,23.006131272191,-3.690254
113.21617925825,23.006115311611,-3.67485
113.21618784204,23.006099310831,-3.654768
113.21619635239,23.006083273141,-3.6341
113.216204643643,23.0060670202251,-3.6107
113.216213020313,23.0060509218151,-3.5848
113.216221401813,23.0060348275151,-3.557208
113.216229699463,23.0060186915751,-3.528854
113.216241946576,23.0059943867937,-3.483816
113.216254092976,23.0059700529437,-3.43514
113.216266224986,23.0059457105737,-3.393032
113.216278315396,23.0059213424837,-3.356503
113.216290324969,23.0058963065146,-3.353991
113.216302207389,23.0058723345346,-3.325984
113.216314315169,23.0058479697846,-3.317954
113.216326421489,23.0058236079846,-3.307912
113.216338545479,23.0057992512946,-3.298383
113.216350638429,23.0057748803746,-3.287015
113.216358693059,23.0057586288146,-3.274966
113.216366747189,23.0057423782646,-3.259307
113.216374801729,23.0057261268746,-3.250255
113.216382856219,23.0057098755946,-3.242234
113.216390910989,23.0056936237246,-3.235765
113.216398963999,23.0056773754146,-3.230782
113.216407020409,23.0056611202346,-3.22822
113.216415077889,23.0056448628946,-3.228225
113.216423132869,23.0056286105946,-3.228757
113.216431185009,23.0056123640246,-3.235155
113.216435208169,23.0056042465946,-3.238889
113.216439235089,23.0055961216146,-3.242427
113.216443261999,23.0055879966146,-3.247438
113.216446838857,23.005579348836,-3.253749
113.216450863157,23.005571229106,-3.260247
113.216455242797,23.005562392416,-3.299656
113.216458923207,23.005554975886,-3.271951
113.216462954297,23.005546852726,-3.277743
113.216466984917,23.005538730496,-3.283812
113.216471016007,23.005530607326,-3.289065
113.216475052487,23.005522473276,-3.29412
113.216479083617,23.005514350016,-3.300662
113.216483111007,23.005506234296,-3.306991
113.216487141987,23.005498111316,-3.313795
113.216491174497,23.005489985266,-3.320354
113.216495205547,23.005481862176,-3.327463
113.216499233717,23.005473744856,-3.335496
113.216503264827,23.005465621636,-3.34137
113.216507302847,23.005457484466,-3.347635
113.216511334117,23.005449360926,-3.351234
113.216515360347,23.005441247536,-3.354677
113.216519391517,23.005433124186,-3.357736
113.216523422487,23.005425001226,-3.35923
113.216527453637,23.005416877906,-3.361463
113.216531328214,23.0054084583398,-3.361995
113.216535359374,23.0054003349998,-3.362657
113.216539394644,23.0053922033798,-3.363672
113.216543425864,23.0053840799198,-3.365556
113.216547460404,23.0053759497598,-3.368578
113.216551491684,23.0053678261898,-3.371849
113.216555525094,23.0053596982998,-3.375369
113.216559556394,23.0053515746798,-3.379212
113.216563588664,23.0053434490998,-3.3836
113.216567619964,23.0053353254698,-3.388128
113.216571645184,23.0053272140898,-3.392803
113.216575670434,23.0053191026598,-3.397614
113.216579701584,23.0053109793098,-3.401368
113.216583726294,23.0053028689598,-3.405228
113.216587720234,23.0052947302398,-3.410203
113.216591705464,23.0052866092798,-3.415096
113.216595699244,23.0052784708898,-3.421243
113.216602495054,23.0052646225998,-3.448653
113.216608681344,23.0052520163798,-3.466653
113.216615187864,23.0052387575898,-3.476653
113.216619890894,23.0052291738898,-3.485653
113.216621254584,23.0052267106598,-3.488347
113.216622631304,23.0052242168498,-3.491072
113.216624021204,23.0052216919998,-3.493829
113.216625424464,23.0052191356498,-3.49662
113.216626841234,23.0052165473698,-3.499444
113.216628271694,23.0052139266898,-3.502301
113.216629715984,23.0052112731598,-3.505192
113.216631174294,23.0052085863298,-3.508118
113.216632646764,23.0052058657498,-3.51108
113.216634133574,23.0052031109598,-3.514076
113.216635634884,23.0052003215198,-3.51455
113.216637150864,23.0051974969698,-3.515029
113.216638681654,23.0051946368598,-3.515514
113.216640227444,23.0051917407398,-3.516005
113.216641788384,23.0051888081398,-3.516501
113.216643364644,23.0051858386398,-3.517004
113.216644956374,23.0051828317598,-3.517513
113.216646563764,23.0051797870598,-3.518028
113.216648186954,23.0051767040798,-3.518549
113.216649826114,23.0051735823798,-3.519076
113.216651481414,23.0051704214998,-3.518697
113.216653153004,23.0051672209798,-3.518314
113.216654841064,23.0051639803898,-3.517926
113.216656545754,23.0051606992498,-3.517533
113.216658267234,23.0051573771298,-3.517136
113.216660005664,23.0051540135698,-3.516734
113.216661761214,23.0051506081098,-3.516327
113.216663534044,23.0051471603098,-3.515915
113.216665324314,23.0051436697098,-3.515498
113.216667132194,23.0051401358598,-3.515076
113.216668957854,23.0051365583098,-3.513939
113.216670801444,23.0051329366098,-3.512788
113.216672663134,23.0051292702998,-3.511623
113.216674543094,23.0051255589298,-3.510444
113.216676441474,23.0051218020498,-3.509252
113.216678700338,23.0051182502143,-3.508046
113.216680636058,23.0051144009543,-3.506825
113.216682590708,23.0051105048343,-3.50559
113.216684564438,23.0051065613843,-3.50434
113.216686557418,23.0051025701643,-3.503076
113.216688569798,23.0050985307143,-3.50412
113.216690231413,23.0050940351618,-3.505176
113.216692283103,23.0050898979118,-3.506245
113.216694354703,23.0050857110818,-3.507325
113.216696446353,23.0050814742118,-3.508419
113.216698558243,23.0050771868618,-3.509525
113.216700690523,23.0050728485718,-3.510643
113.216702843353,23.0050684588818,-3.511775
113.216705016913,23.0050640173618,-3.512919
113.216707211343,23.0050595235418,-3.514076
113.216709426823,23.0050549769718,-3.514932
113.216711663523,23.0050503772018,-3.515797
113.216713921583,23.0050457237818,-3.516672
113.216716201193,23.0050410162618,-3.517556
113.216718502493,23.0050362541818,-3.518451
113.216720825663,23.0050314370918,-3.519356
113.216723170863,23.0050265645418,-3.52027
113.216725538253,23.0050216360818,-3.521195
113.216727928003,23.0050166512518,-3.522131
113.216730340263,23.0050116096018,-3.523076
113.216732775213,23.0050065106818,-3.524694
113.216735233013,23.0050013540418,-3.52633
113.216737713813,23.0049961392318,-3.527984
113.216740217803,23.0049908657918,-3.529657
113.216742745123,23.0049855332718,-3.531347
113.216745295943,23.0049801412118,-3.533055
113.216747870433,23.0049746891818,-3.534783
113.216750468743,23.0049691767018,-3.536528
113.216753091053,23.0049636033418,-3.538293
113.216755737523,23.0049579686418,-3.540076
113.216758408303,23.0049522721518,-3.540934
113.216761103583,23.0049465134118,-3.541802
113.216763823493,23.0049406919718,-3.542678
113.216766568223,23.0049348073818,-3.543564
113.216769337933,23.0049288591918,-3.544459
113.216772132773,23.0049228469518,-3.545363
113.216774952923,23.0049167702018,-3.546277
113.216777798533,23.0049106284918,-3.547201
113.216780669773,23.0049044213718,-3.548134
113.216783566813,23.0048981483918,-3.549076
113.216786489803,23.0048918090918,-3.546066
113.216798548423,23.0048670766718,-3.54432
113.216810741443,23.0048423576118,-3.542509
113.216822925413,23.0048176550918,-3.540593
113.216835171323,23.0047928255718,-3.538542
113.216847013563,23.0047688137918,-3.536283
113.216859210133,23.0047441187918,-3.533649
113.216870315491,23.0047206731354,-3.530406
113.216882593511,23.0046958584954,-3.526308
113.216894823481,23.0046711406453,-3.521226
113.216907052001,23.0046464254654,-3.515166
113.216918834331,23.0046226078354,-3.508295
113.216931039578,23.0045984089805,-3.50084
113.216943221568,23.0045737886105,-3.493002
113.216955456428,23.0045490615505,-3.484928
113.216967666928,23.0045243839505,-3.476722
113.216979437378,23.0045005907005,-3.468467
113.216991372408,23.0044762518505,-3.460257
113.217003597258,23.0044515993705,-3.452188
113.217015386399,23.0044264770306,-3.444371
113.217027557249,23.0044019346306,-3.436874
113.217039337439,23.0043781750606,-3.429701
113.217051236809,23.0043539294606,-3.422819
113.217063420289,23.0043293141506,-3.416172
113.217075565959,23.0043047762306,-3.409737
113.217087738569,23.0042801850106,-3.403506
113.217099389419,23.0042566472506,-3.397536
113.217111444269,23.0042321853206,-3.391854
113.217123652834,23.0042073512246,-3.386438
113.217131815934,23.0041908539846,-3.381268
113.217139994014,23.0041743273446,-3.376171
113.217148147494,23.0041578512546,-3.371003
113.217159928464,23.0041340442646,-3.365566
113.217172004734,23.0041095269846,-3.35978
113.217184190394,23.0040848694946,-3.353633
113.217196536854,23.0040598866046,-3.347091
113.217208768414,23.0040351362346,-3.34023
113.217220837664,23.0040107152646,-3.3331
113.217232744504,23.0039866436946,-3.325823
113.217245115264,23.0039616302946,-3.318443
113.217257384054,23.0039368195346,-3.311054
113.217269730234,23.0039118491546,-3.303611
113.217281961434,23.0038871085246,-3.296059
113.217294108584,23.0038625354346,-3.288283
113.217306299264,23.0038378720246,-3.280157
113.217318481004,23.0038132246246,-3.271649
113.217330110832,23.0037877641054,-3.2628
113.217342250222,23.0037631987754,-3.253722
113.217354311142,23.0037387906754,-3.244584
113.217366438042,23.0037142475454,-3.235299
113.217374482552,23.0036979658254,-3.226445
113.217382508652,23.0036817208054,-3.217911
113.217390567062,23.0036654098354,-3.209745
113.217398538732,23.0036492738954,-3.202051
113.217406527112,23.0036331036354,-3.194823
113.217414498342,23.0036169676054,-3.188144
113.217422474492,23.0036008211554,-3.182103
113.217430430462,23.0035847151454,-3.176839
113.217438438092,23.0035685041154,-3.172452
113.217446394132,23.0035523971254,-3.168915
113.217450310182,23.0035444689454,-3.166377
113.217454366242,23.0035362572054,-3.164503
113.217458276302,23.0035283409554,-3.163143
113.217462332222,23.0035201293154,-3.162061
113.217466282832,23.0035121307854,-3.161167
113.217470338672,23.0035039191354,-3.160389
113.217474318912,23.0034958604554,-3.159725
113.217478374682,23.0034876487654,-3.159156
113.217482344592,23.0034796107954,-3.158682
113.217486400322,23.0034713990154,-3.158293
113.217490389772,23.0034633213554,-3.158013
113.217494445452,23.0034551094854,-3.157892
113.217498469462,23.0034469616854,-3.158013
113.217502525102,23.0034387497654,-3.158452
113.217506562892,23.0034305738954,-3.159239
113.217510619572,23.0034223597054,-3.160325
113.217514658272,23.0034141818554,-3.161561
113.217518713872,23.0034059697254,-3.162747
113.217522735532,23.0033978262254,-3.163691
113.217526791042,23.0033896140954,-3.164312
113.217530847342,23.0033814003254,-3.16465
113.217534902812,23.0033731881554,-3.164863
113.217538910962,23.0033650717554,-3.165143
113.217542966362,23.0033568595854,-3.165639
113.217547015242,23.0033486605754,-3.166384
113.217551070592,23.0033404483854,-3.167307
113.217555089942,23.0033323090454,-3.168265
113.217559145242,23.0033240968554,-3.169117
113.217563201102,23.0033158834554,-3.169751
113.217567256342,23.0033076712454,-3.17011
113.217571327922,23.0032994259054,-3.170172
113.217575383122,23.0032912136754,-3.169942
113.217579438072,23.0032830019054,-3.169439
113.217583493222,23.0032747896454,-3.168716
113.217587517562,23.0032666397554,-3.167888
113.217591572662,23.0032584274854,-3.167137
113.217595627762,23.0032502151854,-3.166685
113.217599682882,23.0032420028154,-3.166716
113.217603767545,23.0032337003594,-3.167281
113.217607822615,23.0032254879694,-3.16825
113.217611865005,23.0032173012194,-3.169346
113.217615920725,23.0032090874294,-3.170255
113.217619979375,23.0032008676494,-3.170763
113.217624035105,23.0031926537394,-3.170845
113.217628078325,23.0031844651194,-3.170655
113.217632133425,23.0031762523894,-3.170438
113.217635852009,23.0031676827857,-3.170406
113.217639907079,23.0031594700357,-3.170632
113.217643974959,23.0031512313157,-3.171019
113.217648017429,23.0031430440157,-3.17137
113.217652072519,23.0031348311157,-3.171467
113.217656175799,23.0031265205657,-3.171187
113.217660230639,23.0031183080957,-3.170544
113.217664278329,23.0031101100657,-3.169608
113.217668333189,23.0031018974757,-3.168462
113.217672415829,23.0030936286057,-3.167143
113.217676470599,23.0030854161357,-3.165648
113.217680560109,23.0030771332657,-3.163935
113.217684614829,23.0030689208157,-3.162013
113.217688668579,23.0030607103357,-3.159926
113.217692723259,23.0030524979157,-3.157784
113.217696802619,23.0030442354757,-3.15572
113.217700857289,23.0030360230057,-3.153869
113.217704919579,23.0030277950957,-3.152285
113.217708974229,23.0030195826257,-3.150952
113.217713066249,23.0030112944357,-3.149767
113.217717120829,23.0030030820557,-3.148605
113.217721184279,23.0029948516857,-3.14732
113.217725238829,23.0029866393057,-3.145808
113.217729313179,23.0029783868057,-3.143989
113.217733367739,23.0029701743657,-3.141819
113.217737444589,23.0029619167557,-3.139256
113.217741499129,23.0029537043257,-3.136304
113.217745580199,23.0029454381157,-3.132992
113.217749634709,23.0029372257057,-3.129416
113.217753719159,23.0029289526157,-3.125675
113.217757773459,23.0029207405857,-3.12189
113.217761865099,23.0029124529057,-3.118129
113.217765918779,23.0029042420857,-3.114473
113.217769989209,23.0028959973457,-3.110957
113.217774045619,23.0028877809557,-3.107635
113.217778085309,23.0028795984357,-3.104552
113.217782139909,23.0028713856957,-3.101735
113.217786185909,23.0028631903657,-3.099214
113.217790240679,23.0028549772857,-3.097004
113.217794322109,23.0028467101657,-3.095111
113.217798376539,23.0028384977057,-3.093536
113.217802449159,23.0028302484357,-3.09225
113.217806503659,23.0028220358457,-3.091209
113.217810550269,23.0028138392157,-3.090342
113.217814604759,23.0028056266357,-3.089563
113.217818361602,23.0027970030345,-3.088783
113.217822416082,23.0027887904545,-3.087915
113.217826455422,23.0027806085345,-3.086903
113.217830509902,23.0027723959645,-3.085737
113.217834555902,23.0027642005245,-3.084473
113.217838610442,23.0027559878145,-3.08322
113.217842672742,23.0027477593845,-3.082102
113.217846727532,23.0027395461745,-3.081209
113.217850756952,23.0027313843445,-3.08057
113.217854811712,23.0027231712045,-3.080157
113.217858888122,23.0027149141945,-3.079908
113.217862941982,23.0027067028745,-3.079759
113.217867016682,23.0026984493545,-3.079658
113.217871071172,23.0026902367645,-3.07957
113.217875137482,23.0026820002345,-3.079465
113.217879192382,23.0026737868345,-3.079311
113.217883246962,23.0026655740845,-3.079078
113.217887316332,23.0026573313945,-3.078738
113.217891370762,23.0026491189945,-3.078288
113.217895415482,23.0026409262645,-3.077752
113.217899466542,23.0026327206945,-3.077182
113.217903481162,23.0026245889745,-3.076646
113.217907541872,23.0026163638945,-3.076198
113.217911552232,23.0026082408245,-3.075889
113.217915606832,23.0026000281745,-3.075739
113.217919628192,23.0025918828545,-3.075761
113.217923669874,23.0025836503959,-3.075953
113.217927709944,23.0025754672259,-3.07629
113.217931764584,23.0025672545959,-3.076712
113.217935803994,23.0025590728159,-3.077127
113.217939858664,23.0025508601659,-3.077425
113.217943882524,23.0025427099559,-3.077506
113.217947937144,23.0025344974759,-3.077307
113.217951943084,23.0025263836259,-3.076827
113.217955997724,23.0025181711659,-3.076102
113.217960029344,23.0025100053659,-3.075212
113.217964084024,23.0025017929059,-3.074239
113.217968144644,23.0024935684659,-3.073268
113.217972199364,23.0024853560059,-3.072363
113.217976248104,23.0024771557159,-3.071569
113.217980302864,23.0024689432859,-3.070904
113.217984327634,23.0024607916359,-3.070365
113.217988382444,23.0024525791959,-3.069924
113.217992443204,23.0024443547559,-3.069544
113.217996498074,23.0024361423159,-3.069185
113.218000591974,23.0024278509059,-3.068806
113.218004675162,23.0024195474574,-3.068369
113.218008750692,23.0024112933774,-3.067823
113.218012805642,23.0024030810374,-3.067104
113.218016856132,23.0023948777974,-3.066132
113.218020910802,23.0023866661974,-3.064833
113.218024991122,23.0023784027074,-3.063143
113.218029045902,23.0023701910475,-3.061029
113.218033073312,23.0023620348975,-3.058469
113.218037128342,23.0023538229075,-3.055444
113.218041209982,23.0023455571474,-3.051962
113.218045266542,23.0023373422374,-3.04812
113.218049355142,23.0023290626075,-3.044093
113.218053408052,23.0023208553275,-3.040203
113.218057495622,23.0023125779975,-3.036763
113.218061378332,23.0023047156574,-3.034021
113.218073452442,23.0022802667775,-3.031967
113.218077072652,23.0022729364774,-3.030353
